time	V(n002)	V(n003)
1.310600000000000e-01	-5.064118e-04	2.532061e+00
1.311000000000000e-01	-5.056018e-04	2.528012e+00
1.311013800000000e-01	-5.055739e-04	2.527872e+00
1.311032199999999e-01	1.270213e+00	2.527731e+00
1.311050000000000e-01	4.999495e+00	2.527684e+00
1.311550000000000e-01	4.999494e+00	2.532622e+00
1.311555000000000e-01	1.666160e+00	2.532571e+00
1.311565000000000e-01	-5.064934e-04	2.532470e+00
1.311600000000000e-01	-5.064225e-04	2.532115e+00
1.312000000000000e-01	-5.056125e-04	2.528065e+00
1.312013800000000e-01	-5.055846e-04	2.527925e+00
1.312032199999999e-01	1.270213e+00	2.527785e+00
1.312050000000000e-01	4.999495e+00	2.527737e+00
1.312550000000000e-01	4.999494e+00	2.532675e+00
1.312555000000000e-01	1.666160e+00	2.532624e+00
1.312565000000000e-01	-5.065041e-04	2.532523e+00
1.312600000000000e-01	-5.064331e-04	2.532168e+00
1.313000000000000e-01	-5.056232e-04	2.528118e+00
1.313013800000000e-01	-5.055952e-04	2.527979e+00
1.313032200000000e-01	1.270213e+00	2.527838e+00
1.313050000000000e-01	4.999495e+00	2.527791e+00
1.313550000000000e-01	4.999494e+00	2.532728e+00
1.313555000000000e-01	1.666160e+00	2.532677e+00
1.313565000000000e-01	-5.065147e-04	2.532576e+00
1.313600000000000e-01	-5.064438e-04	2.532221e+00
1.314000000000000e-01	-5.056338e-04	2.528172e+00
1.314013800000000e-01	-5.056059e-04	2.528032e+00
1.314032200000000e-01	1.270213e+00	2.527891e+00
1.314050000000000e-01	4.999495e+00	2.527844e+00
1.314550000000000e-01	4.999494e+00	2.532781e+00
1.314555000000000e-01	1.666160e+00	2.532730e+00
1.314565000000000e-01	-5.065253e-04	2.532629e+00
1.314600000000000e-01	-5.064544e-04	2.532274e+00
1.315000000000000e-01	-5.056444e-04	2.528224e+00
1.315013800000000e-01	-5.056164e-04	2.528085e+00
1.315032199999999e-01	1.270213e+00	2.527944e+00
1.315050000000000e-01	4.999495e+00	2.527896e+00
1.315550000000000e-01	4.999494e+00	2.532834e+00
1.315555000000000e-01	1.666160e+00	2.532783e+00
1.315565000000000e-01	-5.065359e-04	2.532682e+00
1.315600000000000e-01	-5.064649e-04	2.532327e+00
1.316000000000000e-01	-5.056549e-04	2.528277e+00
1.316013800000000e-01	-5.056270e-04	2.528137e+00
1.316032199999999e-01	1.270213e+00	2.527996e+00
1.316050000000000e-01	4.999495e+00	2.527949e+00
1.316550000000000e-01	4.999494e+00	2.532886e+00
1.316555000000000e-01	1.666160e+00	2.532835e+00
1.316565000000000e-01	-5.065463e-04	2.532734e+00
1.316600000000000e-01	-5.064754e-04	2.532380e+00
1.317000000000000e-01	-5.056654e-04	2.528329e+00
1.317013800000000e-01	-5.056374e-04	2.528190e+00
1.317032199999999e-01	1.270213e+00	2.528049e+00
1.317050000000000e-01	4.999495e+00	2.528002e+00
1.317550000000000e-01	4.999494e+00	2.532938e+00
1.317555000000000e-01	1.666160e+00	2.532888e+00
1.317565000000000e-01	-5.065568e-04	2.532787e+00
1.317600000000000e-01	-5.064859e-04	2.532432e+00
1.318000000000000e-01	-5.056758e-04	2.528382e+00
1.318013800000000e-01	-5.056479e-04	2.528242e+00
1.318032200000000e-01	1.270213e+00	2.528101e+00
1.318050000000000e-01	4.999495e+00	2.528054e+00
1.318550000000000e-01	4.999494e+00	2.532991e+00
1.318555000000000e-01	1.666160e+00	2.532940e+00
1.318565000000000e-01	-5.065672e-04	2.532839e+00
1.318600000000000e-01	-5.064963e-04	2.532484e+00
1.319000000000000e-01	-5.056862e-04	2.528434e+00
1.319013800000000e-01	-5.056583e-04	2.528294e+00
1.319032200000000e-01	1.270213e+00	2.528153e+00
1.319050000000000e-01	4.999495e+00	2.528106e+00
1.319550000000000e-01	4.999494e+00	2.533042e+00
1.319555000000000e-01	1.666160e+00	2.532992e+00
1.319565000000000e-01	-5.065776e-04	2.532891e+00
1.319600000000000e-01	-5.065067e-04	2.532536e+00
1.320000000000000e-01	-5.056966e-04	2.528485e+00
1.320013800000000e-01	-5.056686e-04	2.528346e+00
1.320032199999999e-01	1.270213e+00	2.528205e+00
1.320050000000000e-01	4.999495e+00	2.528157e+00
1.320550000000000e-01	4.999494e+00	2.533094e+00
1.320555000000000e-01	1.666160e+00	2.533043e+00
1.320565000000000e-01	-5.065879e-04	2.532942e+00
1.320600000000000e-01	-5.065170e-04	2.532588e+00
1.321000000000000e-01	-5.057069e-04	2.528537e+00
1.321013800000000e-01	-5.056789e-04	2.528397e+00
1.321032199999999e-01	1.270213e+00	2.528256e+00
1.321050000000000e-01	4.999495e+00	2.528209e+00
1.321550000000000e-01	4.999494e+00	2.533146e+00
1.321555000000000e-01	1.666160e+00	2.533095e+00
1.321565000000000e-01	-5.065982e-04	2.532994e+00
1.321600000000000e-01	-5.065273e-04	2.532639e+00
1.322000000000000e-01	-5.057172e-04	2.528588e+00
1.322013800000000e-01	-5.056892e-04	2.528449e+00
1.322032199999999e-01	1.270213e+00	2.528308e+00
1.322050000000000e-01	4.999495e+00	2.528260e+00
1.322550000000000e-01	4.999493e+00	2.533197e+00
1.322555000000000e-01	1.666160e+00	2.533146e+00
1.322565000000000e-01	-5.066085e-04	2.533045e+00
1.322600000000000e-01	-5.065375e-04	2.532690e+00
1.323000000000000e-01	-5.057274e-04	2.528639e+00
1.323013800000000e-01	-5.056995e-04	2.528500e+00
1.323032200000000e-01	1.270213e+00	2.528359e+00
1.323050000000000e-01	4.999495e+00	2.528311e+00
1.323550000000000e-01	4.999493e+00	2.533248e+00
1.323555000000000e-01	1.666160e+00	2.533197e+00
1.323565000000000e-01	-5.066187e-04	2.533096e+00
1.323600000000000e-01	-5.065477e-04	2.532741e+00
1.324000000000000e-01	-5.057376e-04	2.528690e+00
1.324013800000000e-01	-5.057097e-04	2.528551e+00
1.324032200000000e-01	1.270213e+00	2.528410e+00
1.324050000000000e-01	4.999495e+00	2.528363e+00
1.324550000000000e-01	4.999493e+00	2.533299e+00
1.324555000000000e-01	1.666160e+00	2.533248e+00
1.324565000000000e-01	-5.066288e-04	2.533147e+00
1.324600000000000e-01	-5.065579e-04	2.532792e+00
1.325000000000000e-01	-5.057477e-04	2.528741e+00
1.325013800000000e-01	-5.057198e-04	2.528601e+00
1.325032199999999e-01	1.270213e+00	2.528461e+00
1.325050000000000e-01	4.999495e+00	2.528413e+00
1.325550000000000e-01	4.999493e+00	2.533350e+00
1.325555000000000e-01	1.666160e+00	2.533299e+00
1.325565000000000e-01	-5.066390e-04	2.533197e+00
1.325600000000000e-01	-5.065680e-04	2.532843e+00
1.326000000000000e-01	-5.057579e-04	2.528792e+00
1.326013800000000e-01	-5.057299e-04	2.528652e+00
1.326032199999999e-01	1.270212e+00	2.528511e+00
1.326050000000000e-01	4.999494e+00	2.528464e+00
1.326550000000000e-01	4.999493e+00	2.533400e+00
1.326555000000000e-01	1.666160e+00	2.533349e+00
1.326565000000000e-01	-5.066491e-04	2.533248e+00
1.326600000000000e-01	-5.065781e-04	2.532893e+00
1.327000000000000e-01	-5.057679e-04	2.528842e+00
1.327013800000000e-01	-5.057400e-04	2.528702e+00
1.327032199999999e-01	1.270212e+00	2.528562e+00
1.327050000000000e-01	4.999494e+00	2.528514e+00
1.327550000000000e-01	4.999493e+00	2.533450e+00
1.327555000000000e-01	1.666160e+00	2.533400e+00
1.327565000000000e-01	-5.066591e-04	2.533298e+00
1.327600000000000e-01	-5.065881e-04	2.532943e+00
1.328000000000000e-01	-5.057779e-04	2.528892e+00
1.328013800000000e-01	-5.057500e-04	2.528753e+00
1.328032200000000e-01	1.270212e+00	2.528612e+00
1.328050000000000e-01	4.999494e+00	2.528564e+00
1.328550000000000e-01	4.999493e+00	2.533500e+00
1.328555000000000e-01	1.666160e+00	2.533449e+00
1.328565000000000e-01	-5.066691e-04	2.533348e+00
1.328600000000000e-01	-5.065982e-04	2.532993e+00
1.329000000000000e-01	-5.057880e-04	2.528942e+00
1.329013800000000e-01	-5.057600e-04	2.528803e+00
1.329032200000000e-01	1.270212e+00	2.528662e+00
1.329050000000000e-01	4.999494e+00	2.528614e+00
1.329550000000000e-01	4.999493e+00	2.533550e+00
1.329555000000000e-01	1.666160e+00	2.533499e+00
1.329565000000000e-01	-5.066791e-04	2.533398e+00
1.329600000000000e-01	-5.066082e-04	2.533043e+00
1.330000000000000e-01	-5.057979e-04	2.528992e+00
1.330013800000000e-01	-5.057700e-04	2.528852e+00
1.330032199999999e-01	1.270212e+00	2.528711e+00
1.330050000000000e-01	4.999494e+00	2.528664e+00
1.330550000000000e-01	4.999493e+00	2.533600e+00
1.330555000000000e-01	1.666160e+00	2.533549e+00
1.330565000000000e-01	-5.066890e-04	2.533448e+00
1.330600000000000e-01	-5.066181e-04	2.533093e+00
1.331000000000000e-01	-5.058078e-04	2.529042e+00
1.331013800000000e-01	-5.057799e-04	2.528902e+00
1.331032199999999e-01	1.270212e+00	2.528761e+00
1.331050000000000e-01	4.999494e+00	2.528713e+00
1.331550000000000e-01	4.999493e+00	2.533649e+00
1.331555000000000e-01	1.666160e+00	2.533598e+00
1.331565000000000e-01	-5.066989e-04	2.533497e+00
1.331600000000000e-01	-5.066280e-04	2.533142e+00
1.332000000000000e-01	-5.058176e-04	2.529091e+00
1.332013800000000e-01	-5.057898e-04	2.528951e+00
1.332032199999999e-01	1.270212e+00	2.528810e+00
1.332050000000000e-01	4.999494e+00	2.528763e+00
1.332550000000000e-01	4.999493e+00	2.533698e+00
1.332555000000000e-01	1.666160e+00	2.533648e+00
1.332565000000000e-01	-5.067087e-04	2.533546e+00
1.332600000000000e-01	-5.066378e-04	2.533191e+00
1.333000000000000e-01	-5.058275e-04	2.529140e+00
1.333013800000000e-01	-5.057995e-04	2.529000e+00
1.333032200000000e-01	1.270212e+00	2.528859e+00
1.333050000000000e-01	4.999494e+00	2.528812e+00
1.333550000000000e-01	4.999493e+00	2.533747e+00
1.333555000000000e-01	1.666160e+00	2.533697e+00
1.333565000000000e-01	-5.067186e-04	2.533595e+00
1.333600000000000e-01	-5.066476e-04	2.533241e+00
1.334000000000000e-01	-5.058373e-04	2.529189e+00
1.334013800000000e-01	-5.058094e-04	2.529049e+00
1.334032200000000e-01	1.270212e+00	2.528908e+00
1.334050000000000e-01	4.999494e+00	2.528861e+00
1.334550000000000e-01	4.999493e+00	2.533796e+00
1.334555000000000e-01	1.666160e+00	2.533746e+00
1.334565000000000e-01	-5.067284e-04	2.533644e+00
1.334600000000000e-01	-5.066574e-04	2.533289e+00
1.335000000000000e-01	-5.058470e-04	2.529238e+00
1.335013800000000e-01	-5.058191e-04	2.529098e+00
1.335032200000000e-01	1.270212e+00	2.528957e+00
1.335050000000000e-01	4.999494e+00	2.528910e+00
1.335550000000000e-01	4.999493e+00	2.533845e+00
1.335555000000000e-01	1.666160e+00	2.533794e+00
1.335565000000000e-01	-5.067381e-04	2.533693e+00
1.335600000000000e-01	-5.066671e-04	2.533338e+00
1.336000000000000e-01	-5.058568e-04	2.529286e+00
1.336013800000000e-01	-5.058288e-04	2.529147e+00
1.336032199999999e-01	1.270212e+00	2.529006e+00
1.336050000000000e-01	4.999494e+00	2.528958e+00
1.336550000000000e-01	4.999493e+00	2.533893e+00
1.336555000000000e-01	1.666160e+00	2.533843e+00
1.336565000000000e-01	-5.067477e-04	2.533741e+00
1.336600000000000e-01	-5.066768e-04	2.533386e+00
1.337000000000000e-01	-5.058664e-04	2.529335e+00
1.337013800000000e-01	-5.058385e-04	2.529195e+00
1.337032199999999e-01	1.270212e+00	2.529054e+00
1.337050000000000e-01	4.999494e+00	2.529007e+00
1.337550000000000e-01	4.999493e+00	2.533942e+00
1.337555000000000e-01	1.666160e+00	2.533891e+00
1.337565000000000e-01	-5.067574e-04	2.533790e+00
1.337600000000000e-01	-5.066865e-04	2.533435e+00
1.338000000000000e-01	-5.058761e-04	2.529383e+00
1.338013800000000e-01	-5.058481e-04	2.529243e+00
1.338032200000000e-01	1.270212e+00	2.529102e+00
1.338050000000000e-01	4.999494e+00	2.529055e+00
1.338550000000000e-01	4.999493e+00	2.533990e+00
1.338555000000000e-01	1.666160e+00	2.533939e+00
1.338565000000000e-01	-5.067670e-04	2.533838e+00
1.338600000000000e-01	-5.066961e-04	2.533483e+00
1.339000000000000e-01	-5.058857e-04	2.529431e+00
1.339013800000000e-01	-5.058578e-04	2.529291e+00
1.339032200000000e-01	1.270212e+00	2.529150e+00
1.339050000000000e-01	4.999494e+00	2.529103e+00
1.339550000000000e-01	4.999493e+00	2.534038e+00
1.339555000000000e-01	1.666160e+00	2.533987e+00
1.339565000000000e-01	-5.067766e-04	2.533885e+00
1.339600000000000e-01	-5.067057e-04	2.533531e+00
1.340000000000000e-01	-5.058952e-04	2.529479e+00
1.340013800000000e-01	-5.058673e-04	2.529339e+00
1.340032200000000e-01	1.270212e+00	2.529198e+00
1.340050000000000e-01	4.999494e+00	2.529151e+00
1.340550000000000e-01	4.999493e+00	2.534085e+00
1.340555000000000e-01	1.666160e+00	2.534035e+00
1.340565000000000e-01	-5.067862e-04	2.533933e+00
1.340600000000000e-01	-5.067152e-04	2.533578e+00
1.341000000000000e-01	-5.059048e-04	2.529526e+00
1.341013800000000e-01	-5.058768e-04	2.529387e+00
1.341032199999999e-01	1.270212e+00	2.529246e+00
1.341050000000000e-01	4.999494e+00	2.529198e+00
1.341550000000000e-01	4.999493e+00	2.534133e+00
1.341555000000000e-01	1.666160e+00	2.534082e+00
1.341565000000000e-01	-5.067957e-04	2.533981e+00
1.341600000000000e-01	-5.067247e-04	2.533626e+00
1.342000000000000e-01	-5.059143e-04	2.529574e+00
1.342013800000000e-01	-5.058863e-04	2.529434e+00
1.342032199999999e-01	1.270212e+00	2.529293e+00
1.342050000000000e-01	4.999494e+00	2.529246e+00
1.342550000000000e-01	4.999493e+00	2.534180e+00
1.342555000000000e-01	1.666160e+00	2.534129e+00
1.342565000000000e-01	-5.068051e-04	2.534028e+00
1.342600000000000e-01	-5.067341e-04	2.533673e+00
1.343000000000000e-01	-5.059237e-04	2.529621e+00
1.343013800000000e-01	-5.058958e-04	2.529481e+00
1.343032200000000e-01	1.270212e+00	2.529340e+00
1.343050000000000e-01	4.999494e+00	2.529293e+00
1.343550000000000e-01	4.999493e+00	2.534227e+00
1.343555000000000e-01	1.666160e+00	2.534177e+00
1.343565000000000e-01	-5.068146e-04	2.534075e+00
1.343600000000000e-01	-5.067436e-04	2.533720e+00
1.344000000000000e-01	-5.059331e-04	2.529668e+00
1.344013800000000e-01	-5.059051e-04	2.529528e+00
1.344032200000000e-01	1.270212e+00	2.529387e+00
1.344050000000000e-01	4.999494e+00	2.529340e+00
1.344550000000000e-01	4.999493e+00	2.534274e+00
1.344555000000000e-01	1.666160e+00	2.534224e+00
1.344565000000000e-01	-5.068239e-04	2.534122e+00
1.344600000000000e-01	-5.067529e-04	2.533767e+00
1.345000000000000e-01	-5.059424e-04	2.529715e+00
1.345013800000000e-01	-5.059145e-04	2.529575e+00
1.345032200000000e-01	1.270212e+00	2.529434e+00
1.345050000000000e-01	4.999494e+00	2.529387e+00
1.345550000000000e-01	4.999493e+00	2.534321e+00
1.345555000000000e-01	1.666160e+00	2.534270e+00
1.345565000000000e-01	-5.068333e-04	2.534169e+00
1.345600000000000e-01	-5.067623e-04	2.533814e+00
1.346000000000000e-01	-5.059518e-04	2.529762e+00
1.346013800000000e-01	-5.059239e-04	2.529622e+00
1.346032199999999e-01	1.270212e+00	2.529481e+00
1.346050000000000e-01	4.999494e+00	2.529433e+00
1.346550000000000e-01	4.999493e+00	2.534368e+00
1.346555000000000e-01	1.666160e+00	2.534317e+00
1.346565000000000e-01	-5.068426e-04	2.534215e+00
1.346600000000000e-01	-5.067716e-04	2.533860e+00
1.347000000000000e-01	-5.059611e-04	2.529808e+00
1.347013800000000e-01	-5.059332e-04	2.529668e+00
1.347032199999999e-01	1.270212e+00	2.529527e+00
1.347050000000000e-01	4.999494e+00	2.529480e+00
1.347550000000000e-01	4.999493e+00	2.534414e+00
1.347555000000000e-01	1.666160e+00	2.534363e+00
1.347565000000000e-01	-5.068519e-04	2.534262e+00
1.347600000000000e-01	-5.067809e-04	2.533907e+00
1.348000000000000e-01	-5.059704e-04	2.529854e+00
1.348013800000000e-01	-5.059424e-04	2.529715e+00
1.348032200000000e-01	1.270212e+00	2.529574e+00
1.348050000000000e-01	4.999494e+00	2.529526e+00
1.348550000000000e-01	4.999493e+00	2.534460e+00
1.348555000000000e-01	1.666160e+00	2.534410e+00
1.348565000000000e-01	-5.068611e-04	2.534308e+00
1.348600000000000e-01	-5.067901e-04	2.533953e+00
1.349000000000000e-01	-5.059796e-04	2.529900e+00
1.349013800000000e-01	-5.059516e-04	2.529761e+00
1.349032200000000e-01	1.270212e+00	2.529620e+00
1.349050000000000e-01	4.999494e+00	2.529572e+00
1.349550000000000e-01	4.999493e+00	2.534506e+00
1.349555000000000e-01	1.666160e+00	2.534456e+00
1.349565000000000e-01	-5.068703e-04	2.534354e+00
1.349600000000000e-01	-5.067993e-04	2.533999e+00
1.350000000000000e-01	-5.059888e-04	2.529946e+00
1.350013800000000e-01	-5.059608e-04	2.529807e+00
1.350032200000000e-01	1.270212e+00	2.529666e+00
1.350050000000000e-01	4.999494e+00	2.529618e+00
1.350550000000000e-01	4.999493e+00	2.534552e+00
1.350555000000000e-01	1.666160e+00	2.534501e+00
1.350565000000000e-01	-5.068795e-04	2.534400e+00
1.350600000000000e-01	-5.068085e-04	2.534045e+00
1.351000000000000e-01	-5.059979e-04	2.529992e+00
1.351013800000000e-01	-5.059700e-04	2.529852e+00
1.351032199999999e-01	1.270212e+00	2.529711e+00
1.351050000000000e-01	4.999494e+00	2.529664e+00
1.351550000000000e-01	4.999493e+00	2.534598e+00
1.351555000000000e-01	1.666160e+00	2.534547e+00
1.351565000000000e-01	-5.068886e-04	2.534446e+00
1.351600000000000e-01	-5.068176e-04	2.534091e+00
1.352000000000000e-01	-5.060071e-04	2.530038e+00
1.352013800000000e-01	-5.059791e-04	2.529898e+00
1.352032199999999e-01	1.270212e+00	2.529757e+00
1.352050000000000e-01	4.999494e+00	2.529710e+00
1.352550000000000e-01	4.999493e+00	2.534643e+00
1.352555000000000e-01	1.666160e+00	2.534592e+00
1.352565000000000e-01	-5.068977e-04	2.534491e+00
1.352600000000000e-01	-5.068267e-04	2.534136e+00
1.353000000000000e-01	-5.060161e-04	2.530083e+00
1.353013800000000e-01	-5.059881e-04	2.529943e+00
1.353032200000000e-01	1.270212e+00	2.529802e+00
1.353050000000000e-01	4.999494e+00	2.529755e+00
1.353550000000000e-01	4.999493e+00	2.534688e+00
1.353555000000000e-01	1.666160e+00	2.534638e+00
1.353565000000000e-01	-5.069068e-04	2.534536e+00
1.353600000000000e-01	-5.068358e-04	2.534181e+00
1.354000000000000e-01	-5.060252e-04	2.530128e+00
1.354013800000000e-01	-5.059972e-04	2.529989e+00
1.354032200000000e-01	1.270212e+00	2.529847e+00
1.354050000000000e-01	4.999494e+00	2.529800e+00
1.354550000000000e-01	4.999493e+00	2.534734e+00
1.354555000000000e-01	1.666160e+00	2.534683e+00
1.354565000000000e-01	-5.069158e-04	2.534581e+00
1.354600000000000e-01	-5.068448e-04	2.534226e+00
1.355000000000000e-01	-5.060341e-04	2.530173e+00
1.355013800000000e-01	-5.060062e-04	2.530034e+00
1.355032200000000e-01	1.270212e+00	2.529892e+00
1.355050000000000e-01	4.999494e+00	2.529845e+00
1.355550000000000e-01	4.999493e+00	2.534778e+00
1.355555000000000e-01	1.666160e+00	2.534728e+00
1.355565000000000e-01	-5.069248e-04	2.534626e+00
1.355600000000000e-01	-5.068537e-04	2.534271e+00
1.356000000000000e-01	-5.060431e-04	2.530218e+00
1.356013800000000e-01	-5.060151e-04	2.530078e+00
1.356032199999999e-01	1.270212e+00	2.529937e+00
1.356050000000000e-01	4.999494e+00	2.529890e+00
1.356550000000000e-01	4.999493e+00	2.534823e+00
1.356555000000000e-01	1.666160e+00	2.534772e+00
1.356565000000000e-01	-5.069337e-04	2.534671e+00
1.356600000000000e-01	-5.068627e-04	2.534316e+00
1.357000000000000e-01	-5.060520e-04	2.530263e+00
1.357013800000000e-01	-5.060241e-04	2.530123e+00
1.357032199999999e-01	1.270212e+00	2.529982e+00
1.357050000000000e-01	4.999494e+00	2.529935e+00
1.357550000000000e-01	4.999493e+00	2.534868e+00
1.357555000000000e-01	1.666160e+00	2.534817e+00
1.357565000000000e-01	-5.069426e-04	2.534716e+00
1.357600000000000e-01	-5.068716e-04	2.534361e+00
1.358000000000000e-01	-5.060610e-04	2.530307e+00
1.358013800000000e-01	-5.060330e-04	2.530168e+00
1.358032200000000e-01	1.270212e+00	2.530026e+00
1.358050000000000e-01	4.999494e+00	2.529979e+00
1.358550000000000e-01	4.999493e+00	2.534912e+00
1.358555000000000e-01	1.666160e+00	2.534861e+00
1.358565000000000e-01	-5.069515e-04	2.534760e+00
1.358600000000000e-01	-5.068805e-04	2.534405e+00
1.359000000000000e-01	-5.060698e-04	2.530352e+00
1.359013800000000e-01	-5.060419e-04	2.530212e+00
1.359032200000000e-01	1.270212e+00	2.530071e+00
1.359050000000000e-01	4.999494e+00	2.530023e+00
1.359550000000000e-01	4.999493e+00	2.534956e+00
1.359555000000000e-01	1.666160e+00	2.534906e+00
1.359565000000000e-01	-5.069603e-04	2.534804e+00
1.359600000000000e-01	-5.068893e-04	2.534449e+00
1.360000000000000e-01	-5.060786e-04	2.530396e+00
1.360013800000000e-01	-5.060507e-04	2.530256e+00
1.360032200000000e-01	1.270212e+00	2.530115e+00
1.360050000000000e-01	4.999494e+00	2.530067e+00
1.360550000000000e-01	4.999493e+00	2.535000e+00
1.360555000000000e-01	1.666160e+00	2.534950e+00
1.360565000000000e-01	-5.069691e-04	2.534848e+00
1.360600000000000e-01	-5.068982e-04	2.534493e+00
1.361000000000000e-01	-5.060874e-04	2.530440e+00
1.361013800000000e-01	-5.060595e-04	2.530300e+00
1.361032199999999e-01	1.270212e+00	2.530159e+00
1.361050000000000e-01	4.999494e+00	2.530111e+00
1.361550000000000e-01	4.999493e+00	2.535044e+00
1.361555000000000e-01	1.666160e+00	2.534993e+00
1.361565000000000e-01	-5.069779e-04	2.534892e+00
1.361600000000000e-01	-5.069069e-04	2.534537e+00
1.362000000000000e-01	-5.060962e-04	2.530483e+00
1.362013800000000e-01	-5.060682e-04	2.530344e+00
1.362032199999999e-01	1.270212e+00	2.530203e+00
1.362050000000000e-01	4.999494e+00	2.530155e+00
1.362550000000000e-01	4.999493e+00	2.535088e+00
1.362555000000000e-01	1.666160e+00	2.535037e+00
1.362565000000000e-01	-5.069866e-04	2.534936e+00
1.362600000000000e-01	-5.069156e-04	2.534581e+00
1.363000000000000e-01	-5.061049e-04	2.530527e+00
1.363013800000000e-01	-5.060770e-04	2.530387e+00
1.363032200000000e-01	1.270212e+00	2.530246e+00
